"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД № 133";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД № 133";3811054370;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430231";"664046, г. Иркутск,                б. Постышева, 21А.                        тел. 22-97-61
detskiisad133@yandex.ru";"Кузьминых Екатерина Александровна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД №136";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД №136";3811060983;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с: 20902430241";"664046, г. Иркутск, ул. Депутатская, 71, ул. Депутатская,71А,
ул. Красноказачья 113 А.

тел: 22-46-00";"Лаврентьева Марина Владимировна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД № 138";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД № 138";3811054637;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430251";"664047, г. Иркутск,                ул. 1 Советская, 72А.                        тел. 29-06-40
mdoydc138@yandex.ru";"Грязнова Жанна Александровна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД № 141";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД № 141";3811054718;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430261";"664046, г. Иркутск,                б. Постышева, 31.                        тел. 22-45-16
detsad141@yandex.ru";"Пешкова Татьяна Майевна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД № 158";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД № 158";3811054789;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430271";"664057, г. Иркутск,               пр. Жукова, 100.                        тел. 35-87-03
mdou158irkutsk@mail.ru";"Куковская Валентина Александровна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД № 159";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД № 159";3811055920;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430281";"664047, г. Иркутск,               ул. 1 Советская, 96 ""а"".                                      тел. 29-05-33
flowers159@rambler.ru";"Черкашина Любовь Сергеевна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД № 178";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД № 178";3811169420;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430471";"664050, г. Иркутск,                ул. Байкальская, 328.                        тел. 35-04-25
detskiysad178@mail.ru";"Манькова Елена Александровна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА ДЕТСКИЙ САД № 186";"МБДОУ Г. ИРКУТСКА ДЕТСКИЙ САД № 186";3811442816;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430481";"664057, г. Иркутск, пр. Жукова, 24. тел. 35-04-71
ds186irk@mail.ru.";"Полехина Ирина Васильевна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ №14";"МБОУ Г. ИРКУТСКА СОШ С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ №14";3811055655;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с  20902430291";"664047 г. Иркутск,
ул. Карла Либкнехта, дом. 131

Тел.: 8(3952) 29-16-24";"Тучкова Людмила Леонидовна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16";"МБОУ Г.ИРКУТСКА СОШ № 16";3811037536;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430431";"664081,
г. Иркутск, ул. Зверева, 10

тел: 22-97-93";"Вологжина Наталья Валерьевна, действует  на основании приказа начальника Департамента образования от 29.12.2017г. № 214-88-316/7"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №20";"МБОУ Г. ИРКУТСКА СОШ №20";3811056144;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430301";"664009, г. Иркутск,               ул. Дорожная, 29А.                        тел. 27-12-61
school-202007@yandex.ru";"Ефимов Алексей Михайлович"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 21";"МБОУ Г. ИРКУТСКА СОШ № 21";3811054330;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430311";"664047, г.Иркутск, ул.Красных Мадьяр, 123 mousoch21@yandex.ru
тел.: (3952)29-16-80";"Кирдянкина Светлана Владимировна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 22";"МБОУ Г.ИРКУТСКА СОШ № 22";3811056507;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430321";"664050,
г. Иркутск, ул. Ржанова, 29.

тел: 35-12-76";"Школьняк Светлана Юрьевна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 23";"МБОУ Г. ИРКУТСКА СОШ № 23";3811056955;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430331";"664009 г. Иркутска, Советская, 172., 
Ядринцева, 1и Телефон 8(9352) 54-15-42";"Бобенко Галина Михайловна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ № 25 Г. ИРКУТСКА";"МБОУ ГИМНАЗИЯ № 25 Г. ИРКУТСКА";3811052750;"381101001
";"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430451";"664057, г. Иркутск, проспект Маршала Жукова,2
7-3952-358696, 7-3952-359753 gym25@mail.ru";"Безденежных Владимир Владимирович"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №26";"МБОУ Г. ИРКУТСКА СОШ №26";3811056391;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430341";"664022,
г. Иркутск, 
ул. Советская,
46
sh26irk@yandex.ru
8(3952) 29-06-77";"Корж Ирина Анатольевна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 27";"МБОУ Г. ИРКУТСКА СОШ № 27";3811056698;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
Л/с : 21902430351";"664046, г Иркутск, бул.Постышева, д 33, 
Тел. 22-95-41, irksch27@mail.ru";"Абросимова Светлана Анатольевна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №32";"МБОУ Г.ИРКУТСКА СОШ №32";3811054933;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430361";"664075 Иркутская область, г.Иркутск, ул. Байкальская, д. 209 Тел.: (3952) 22-43-38(39), e-mail: school32_irk@mail.ru";"Ильина Светлана Викторовна"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 39";"МБОУ Г. ИРКУТСКА СОШ № 39";"3811055060
";"381101001
";"р/сч 40701810225203000003

ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430371";"664075 г. Иркутск, ул. Байкальская, 176
Тел: 8 (3952) 22-95-40
school39_irk@mail.ru";"Прокудина Наталья Вениаминовна, действует на основании приказа начальника Департамента образования от 14.06.2018г. № 214-88-092/8"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГИМНАЗИЯ № 44 Г. ИРКУТСКА";"МБОУ ГИМНАЗИЯ № 44 Г. ИРКУТСКА";3811054806;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430461";"664047  г. Иркутск, ул. Карла Либкнехта, д. 159       
gym44irk@mail.ru  
т.(3952) 53-32-95 
 (3952)  24-49-19";"Панкрашин Виктор Васильевич"
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ИРКУТСКА СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 76";"МБОУ Г. ИРКУТСКА СОШ № 76";3811056063;381101001;"р/сч 40701810225203000003
ИНН 3808193119
КПП 380801001
Отделение Иркутск г.Иркутск
БИК 042520001
л/с 20902430381";"664081, г. Иркутск,               ул. 30 Дивизии, 24.                        тел. 27-88-37
school_76@bk.ru";"Мархаева Надежда Михайловна"
